1	1	6.031010e+00
2	1	-9.090909e-02
5	1	-4.940101e+00
1	2	-9.090909e-02
2	2	8.849164e+00
9	2	-8.758255e+00
3	3	5.171022e+00
8	3	-5.080113e+00
10	3	-9.090909e-02
4	4	8.767346e+00
7	4	-9.090909e-03
10	4	-8.758255e+00
1	5	-4.940101e+00
5	5	5.046832e+00
8	5	-1.067305e-01
6	6	9.090909e-03
9	6	-9.090909e-03
4	7	-9.090909e-03
7	7	9.090909e-03
3	8	-5.080113e+00
5	8	-1.067305e-01
8	8	5.186844e+00
2	9	-8.758255e+00
6	9	-9.090909e-03
9	9	8.767346e+00
3	10	-9.090909e-02
4	10	-8.758255e+00
10	10	8.849164e+00
